file_name,width,height,avg_intensity,std_intensity,min_intensity,max_intensity,intensity_range,avg_gradient,aspect_ratio
tile_31.2_-20.0.png,128,128,139.97320556640625,3.615164097639226,110,181,71,10.27018603980413,1.0
tile_-25.4_109.2.png,128,128,160.93408203125,3.9195617601599766,130,181,51,7.004111625715476,1.0
tile_-34.8_71.6.png,128,128,150.51934814453125,17.072645125662373,72,250,178,44.87805353121891,1.0
tile_-40.4_97.3.png,128,128,160.5880126953125,9.371076932083437,75,245,170,19.92969526475387,1.0
tile_80.9_-0.5.png,128,128,172.33172607421875,3.7509444512718617,125,189,64,6.9022903936262825,1.0
tile_18.6_85.5.png,128,128,167.07208251953125,8.46135181401496,88,192,104,8.665460737328836,1.0
tile_-70.8_-103.5.png,128,128,175.49224853515625,5.798985757288103,134,211,77,10.385342787894192,1.0
773362.0.png,128,128,136.98236083984375,25.126491402654793,63,252,189,82.58378844667303,1.0
tile_73.4_-140.5.png,128,128,166.94012451171875,1.8087626835586619,141,196,55,4.624496429263344,1.0
520273.0.png,128,128,120.40142822265625,23.500328297474617,50,232,182,49.35765105185802,1.0
tile_3.4_138.5.png,128,128,146.18194580078125,8.15587066425065,76,220,144,21.90973854798323,1.0
618102.0.png,128,128,141.374267578125,28.153647509974654,58,253,195,92.26807378649049,1.0
tile_35.5_13.9.png,128,128,183.600341796875,9.013637935289358,84,249,165,23.728808312221876,1.0
tile_11.7_80.2.png,128,128,171.76129150390625,15.281121011469477,80,250,170,23.97187737041577,1.0
672638.0.png,128,128,140.4473876953125,43.96654740298749,54,253,199,127.92853468889096,1.0
tile_30.8_163.4.png,128,128,127.6971435546875,12.68103578571296,65,249,184,31.792441295003304,1.0
tile_-2.2_78.8.png,128,128,137.9617919921875,2.9065238633893067,105,174,69,9.815047707700632,1.0
tile_50.6_-36.5.png,128,128,159.30743408203125,9.241340351498632,77,230,153,16.514662280590144,1.0
tile_-65.4_55.7.png,128,128,176.3118896484375,11.736476810914553,85,252,167,30.129906697636933,1.0
tile_-1.3_-119.0.png,128,128,155.26519775390625,7.54004897917476,75,225,150,21.72018375827173,1.0
817060.0.png,128,128,134.673095703125,19.055100863869683,61,250,189,49.8023511477445,1.0
tile_-66.1_58.0.png,128,128,177.2554931640625,14.826747057977428,82,248,166,31.821306493402428,1.0
tile_-35.0_-153.4.png,128,128,132.3829345703125,14.251446499418824,67,241,174,52.18623630822678,1.0
tile_7.4_-125.0.png,128,128,144.89483642578125,8.095083909000035,71,237,166,23.038758621227373,1.0
537244.0.png,128,128,164.2978515625,45.5924303727963,47,254,207,203.54199210975227,1.0
895001.0.png,128,128,141.31866455078125,20.991844777016542,67,253,186,37.19724173780991,1.0
tile_38.0_-137.2.png,128,128,136.6666259765625,16.25092979439552,66,246,180,54.77209257619489,1.0
tile_-14.0_149.6.png,128,128,146.53155517578125,10.152871090497328,74,245,171,17.12473175122011,1.0
tile_-64.9_-137.9.png,128,128,150.0809326171875,10.074850132131628,75,244,169,21.019239663216098,1.0
tile_-67.5_-74.9.png,128,128,175.3077392578125,4.969243653384387,113,214,101,11.452680174095859,1.0
867809.0.png,128,128,158.76373291015625,39.80148065015029,66,254,188,107.26094781656928,1.0
tile_-32.9_165.2.png,128,128,170.6708984375,3.867775242387096,129,212,83,8.080290527884284,1.0
785558.0.png,128,128,147.6016845703125,24.592624003252435,69,246,177,45.094091770174266,1.0
tile_16.2_64.2.png,128,128,163.2904052734375,1.7616494877769218,125,195,70,3.7537085786975477,1.0
tile_8.0_-48.9.png,128,128,147.2860107421875,4.275327747382749,103,202,99,10.946749052150773,1.0
tile_6.9_-46.9.png,128,128,155.23919677734375,3.4984789160329544,77,215,138,8.131520590515375,1.0
tile_-53.7_-107.7.png,128,128,160.0579833984375,10.513003816875111,75,234,159,27.552493898826036,1.0
865729.0.png,128,128,158.9251708984375,32.22741027248675,71,255,184,67.59147934992315,1.0
tile_-37.6_90.6.png,128,128,161.28851318359375,9.16600775317007,85,221,136,37.833903290134614,1.0
tile_-50.1_22.7.png,128,128,149.2000732421875,12.700482504771642,60,244,184,27.355645917937984,1.0
tile_56.6_-41.8.png,128,128,168.596923828125,7.024241667676063,83,240,157,17.711775436773824,1.0
tile_-74.9_-146.6.png,128,128,168.432861328125,4.347753799591676,117,212,95,11.221620745955637,1.0
557105.0.png,128,128,130.609619140625,28.54141719261254,64,252,188,73.72853294512075,1.0
tile_-16.4_50.7.png,128,128,159.2344970703125,12.460565389859015,105,211,106,15.436863271998387,1.0
582511.0.png,128,128,121.1177978515625,21.583739892977995,50,241,191,73.7200297740444,1.0
